,Actual_Volume,Period,Days_Since_Cutoff,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10,Sample_11,Sample_12,Sample_13,Sample_14,Sample_15,Sample_16,Sample_17,Sample_18,Sample_19,Sample_20,Sample_21,Sample_22,Sample_23,Sample_24,Sample_25,Sample_26,Sample_27,Sample_28,Sample_29,Sample_30,Sample_31,Sample_32,Sample_33,Sample_34,Sample_35,Sample_36,Sample_37,Sample_38,Sample_39,Sample_40,Sample_41,Sample_42,Sample_43,Sample_44,Sample_45,Sample_46,Sample_47,Sample_48,Sample_49,Sample_50,Sample_51,Sample_52,Sample_53,Sample_54,Sample_55,Sample_56,Sample_57,Sample_58,Sample_59,Sample_60,Sample_61,Sample_62,Sample_63,Sample_64,Sample_65,Sample_66,Sample_67,Sample_68,Sample_69,Sample_70,Sample_71,Sample_72,Sample_73,Sample_74,Sample_75,Sample_76,Sample_77,Sample_78,Sample_79,Sample_80,Sample_81,Sample_82,Sample_83,Sample_84,Sample_85,Sample_86,Sample_87,Sample_88,Sample_89,Sample_90,Sample_91,Sample_92,Sample_93,Sample_94,Sample_95,Sample_96,Sample_97,Sample_98,Sample_99,Sample_100
2025-01-06 05:00:00+00:00,4940120000,Calibration,0,5418663329.45587,4504148639.405058,4882673807.060517,4725825008.172176,4596006603.127327,4543174303.748262,5208051216.6309805,4652798330.902851,4806078766.491556,5332310306.129616,5096277188.28143,4092531334.662303,3779318078.2542214,4849704593.169715,5167113583.23031,4351909577.196519,5315555803.344548,4352082584.267795,5587694616.9829,4141980764.728956,4851954758.405132,4417260213.477434,4497418475.0230255,4777332535.249341,3975965063.1503515,4643834353.420618,5089978131.86964,4794626019.937873,4501413321.056152,4803860706.45973,3825119892.2884283,4919295731.551721,4931099041.108698,4248101407.6083364,5438205846.968748,4339859155.866364,4358825830.73597,5308176644.064562,5166412188.534108,4754844028.862233,4535407226.876485,5268460734.246868,4488358160.462649,4248097135.0357757,4990483498.1959095,4379460789.197406,4650633218.642883,5884606367.959316,4521909996.053912,5210166934.138027,4266755603.852189,4689583140.859136,4991194356.793135,4916511389.73394,4617584434.18466,4492107396.529628,5542604087.25764,4680444364.62765,5189664620.443351,5153352343.276478,4550886572.846735,4512212673.328407,5449317816.378381,4850443895.85283,4216744939.79545,4782823890.35296,4706713617.602994,5129267083.113931,5158705349.228668,4507834147.325542,4175886148.000409,5100321733.957343,4604561085.863566,4261219220.828503,4290733716.194686,3830110575.954807,5173079130.182904,4666379050.16049,3942887389.8962007,4874731381.298329,4836408852.238374,5055288816.5795765,3573700932.066008,4168977337.018855,4127112655.413892,5137176140.512397,5111821453.649617,4274411924.8957295,5090760837.022818,4256068093.2007246,4696719970.604158,4120769760.8183403,4774813885.987256,4140302971.7022405,4982412789.735139,4032929215.078305,4458700197.862755,4542352299.172527,5216594140.760928,4271808350.9244
2025-01-07 05:00:00+00:00,4517330000,Calibration,0,3305125767.0396442,4848647316.236504,4668479055.049058,4062192479.716066,4696215479.169976,4691546047.138197,4513442050.208796,4683791286.882355,4003426247.4565706,4893550647.570792,4416615214.305357,3916206312.7647905,5023283938.220745,4940390933.941682,5081142512.551572,4551276067.814608,4538606509.893568,4766468533.533998,4632974490.745191,4146570611.5383983,4598611347.993388,4681238930.200737,4314559369.23717,4383187942.196513,3896720014.0693684,4682572126.651665,4216801151.4121056,4660218541.055597,4256621462.0910892,4642831227.409283,4282599564.0233836,4390481894.228636,4620797769.221436,5463986616.228609,4699655245.762139,3570821248.8516064,4454338148.563037,4181557844.2689056,3952503025.612732,3888523954.3384557,4066560765.7901063,4922764620.809493,4371600138.163403,4454611211.529601,3710512626.174366,5038285317.168612,4606549743.786997,4355499521.1108675,4125312591.2221665,4350844398.443569,4151155672.9649262,3849159475.4063177,4012351750.197615,4749434412.628092,4900496106.433478,5258910664.557295,3918521527.8538995,3501197302.460671,4410922955.9457035,4507212160.879481,3363795030.3215046,4604824843.893363,3710588699.54284,4510229819.870359,4108624652.50241,4343067455.944822,4314317192.600899,3971616182.316297,5035444400.733261,4032308735.5370693,4773469399.4602375,4790055267.237008,4853958437.823316,4257866327.2865396,4981255225.291504,4971068342.225393,4783265436.012055,4600473459.800447,4262424911.764323,3961594579.424918,4039192078.826584,3996244550.819035,4700578394.164927,4085331143.573159,4562401064.078146,4242849693.1796603,4700560311.905499,4819846863.663472,4253203425.611778,4173386493.808656,5257011931.372308,4211050964.8905973,4311713237.098332,3964374114.8069844,5095512200.701204,4353078672.584607,4005543509.401263,5183215641.857271,4446159149.65254,4334199040.999929
2025-01-08 05:00:00+00:00,4441740000,Calibration,0,4150940370.36721,4817927845.766197,4697008268.671495,3416947629.3886547,4359804655.171257,4558131894.461077,5303572416.328899,4554601667.169194,4189131695.5991445,4071339752.111017,4685512648.208697,3598463673.6842365,4279269863.4360986,4866652571.181998,4716352753.659172,4176381177.2638173,4243247073.24132,4479497684.57846,4087931972.822007,3877849206.503804,4829519645.49442,4913230537.695875,4832740006.772715,5675656787.5122175,4556619561.542328,4595449171.693711,4649761126.857106,5053227767.15832,4369227052.925537,4943641652.869792,3825507984.2845573,4883130479.685603,3433053616.9287524,4932711630.110089,4875502893.281298,5227471255.441004,4317260214.656072,4148312421.2312036,4033510098.905298,4164483084.454465,5537691467.454615,4323545211.732,4738960253.638127,4777618456.370943,4860413670.420118,3844535076.9283247,4373224913.327695,5013921111.453175,5199905338.318675,4328751337.2556505,4732769773.363984,4675921251.449239,5121168758.975549,4691862871.335595,6288506569.93568,4864939003.034424,4777911621.9310665,4940476148.376148,3879200620.2519946,4611805897.680381,4727350098.5982685,4089539484.508967,4351837472.306709,5226427248.326709,4575047760.410597,4214095455.236228,4406034663.37726,4159909251.677585,4430522755.117855,3872617245.451263,4517325912.309985,4697104720.441241,4178322168.015619,4119930998.052703,4464553433.715988,3924855875.870609,5075759770.90843,4139228672.413805,5283871754.957402,5019200949.337527,5200498735.153214,5308281949.830881,4585057020.049009,4491010179.361048,4280979862.609901,4962197404.1169615,4276732130.12118,4478754351.901984,4565334382.072072,4034792132.793594,5224536970.73988,5265445252.990155,4972522636.126446,4913860719.976497,4879348571.820856,5166608367.789149,4309913473.41761,4375918604.564942,5083360632.355244,4242724445.9970055
2025-01-10 05:00:00+00:00,4751930000,Calibration,0,5103621602.839354,5716242709.054719,4735769722.235793,5251741554.11187,5391227325.09948,5107163692.464304,5004721620.541249,5450454961.035316,5397794378.848278,5311133629.976688,5428082132.951795,4776304534.6599045,4852129570.594505,5293008195.5102825,4103251548.8590975,5242467107.0216675,5295972952.372922,4839058957.283932,5358950249.027306,5834163669.330469,5393701775.762952,5134899345.252752,5441762348.431874,4183316899.176048,4011032690.085939,5601094712.934963,5512256788.541461,4106568638.405043,5123638466.56358,5207085550.611466,4847472150.202453,4465709009.9272175,4422591533.158597,4732238283.415232,4967042282.0013685,4477687403.888419,4133707280.797283,5762501583.668733,4626775918.316426,3963907679.1040306,5702910687.211915,4369314533.156727,5088270965.194148,5129212333.473808,5108814935.316092,5039834145.285144,4283872302.570628,5290194564.714974,3898251933.803149,4580524274.639485,4545706841.009067,4960188341.52799,4686350578.722479,4767022030.586571,4244074201.634331,5692520955.310464,4616839874.422172,4539443673.720607,3821684188.820646,4853390450.6881895,4905686809.296418,4321774628.33629,5324206637.426829,4547444235.37272,4051217448.04151,5497967134.657678,4257743499.8913517,4492201230.345425,4925212573.784096,4283773690.383069,4412879268.182544,4196716490.88155,4110070065.9668384,5658219528.491236,4398915380.832063,4284533263.6117005,4612475966.396774,5449275250.854458,4743779028.053745,5329792634.225546,4285296590.8954906,5489464715.648388,4530800863.09253,4267874244.461283,3854023337.106967,5217073181.936433,4962888044.106921,4884020635.04542,4686904749.431403,4048544078.4779434,3867715668.4905815,5119984358.280947,5380427071.635497,4985406431.722831,5191569428.031877,4720747343.956781,5273351583.733755,5023801851.722966,5001181091.158869,5012697918.957774
2025-01-13 05:00:00+00:00,4421200000,Calibration,0,4398356357.336066,4751669233.334789,4431230681.780194,4820320954.148771,4655465239.614199,5376839605.658351,4664227425.382152,4166793067.848531,5134358636.780266,4640426612.133846,3891161604.4370823,4220844483.3900566,4350496196.49907,4636256050.207372,4077281239.672413,4557486473.217947,4489853051.040134,4406414018.576806,4579617821.989033,4479441168.276802,4672747048.839946,4027230310.471936,4745634943.088262,3596124728.0399346,4862687242.170038,4024577988.1024785,5124227708.701682,4379073916.695506,5380986042.770637,4412379318.982829,4825749771.608057,4112570522.1828637,4179264044.048472,4142549089.9104342,3814670312.3115354,4597730578.721682,5473452898.216928,4286868329.098733,4477506075.925769,4075142106.6956716,4699432270.168671,4466297191.899322,4887712467.798743,4463202136.990101,4752181943.509782,4777794979.906973,4465614536.060226,3825912663.453564,4783989672.097422,4428548223.947921,4858929954.555398,4689316402.086567,4317227432.069521,4418926712.379022,4679456199.705525,4281291437.6603303,3742734094.5835104,4644925490.239605,3802884147.0643396,4427370978.1976,4160677681.7620606,3988580771.7177005,4403190249.791831,4389612268.463928,4120292932.63324,4916143066.797661,4180849087.3408003,5355376683.867742,4353999732.234065,4325459072.384165,4467785044.036287,4463084161.78726,3857188670.44401,4399644735.23826,4694895065.816813,4541274489.196247,3940566075.165765,4052164575.66819,4022588921.633017,4767557229.744175,3433928616.499167,4110782954.511031,3829037792.6905265,4565619995.194543,3949304673.4875364,4183277542.8759584,4476282838.041195,4767941450.051282,5436168441.072977,5334981077.131005,4027041219.420904,4664544501.279719,3873516451.0527687,4263685457.56325,4435420655.7728815,4368771447.59789,4540197574.886573,3745064090.038489,4000642947.3301086,4364405504.694955
2025-01-14 05:00:00+00:00,4142280000,Calibration,0,4792561244.890857,4455022006.54974,4641298290.402893,4491049829.039122,4571467890.909954,3898208473.451402,4596505443.853828,4965323665.040917,4511020688.654852,4515934797.675211,4459575020.5963745,4174387412.0939746,5150638168.888249,3979050502.3056526,5232299977.298111,4758968936.382287,4937991295.77079,5181184080.621845,4739930941.60032,4594273526.773511,3985365005.227182,4397385910.60323,4668059609.482559,4774645866.960253,5023803389.890778,5028194742.043283,4607571919.6930895,4827476874.139306,4678136274.106137,4553293461.294944,5311503634.47839,4308636932.271886,4675743030.540792,4568374369.255384,4138306860.630356,4900126030.194492,4075044625.701119,4691999088.360746,4317034414.148005,4664447458.767949,5147349382.47759,4217745280.9058466,4718614651.626981,4509822849.143245,4684927389.285562,4270013690.00414,4205855581.984855,4764526890.524417,4023872567.9035406,4598642584.400236,4720711690.295071,4749944613.27393,5596840390.870824,5053959618.13934,4357169140.469441,4808219095.851103,5312363738.226417,4652657941.942413,4787302408.638866,4199706164.573455,4804631648.355176,4632432577.25635,4200343965.73948,4571977487.777666,4883974223.084857,4769872490.792054,4428542470.778473,4855891417.30395,4245543367.288988,3880279771.698136,3977371254.527425,4492509612.016679,3822084027.9358425,5032210506.572778,4277810233.2552943,4715395988.273908,4339097098.925256,4326587419.75818,4850573824.059912,4641497135.8819,4021009143.8597565,4401662178.226454,3679939197.433962,4531201893.172657,4513106401.127978,4766582885.370073,4591600165.1152115,4587914507.777351,4669505759.617362,4305126092.668803,3578870525.14346,5057429162.881546,4906243152.013746,4145993827.6610355,6011623018.954807,5126012602.53898,4255219599.9795947,4111610697.380741,4354873679.246049,4514993060.787944
2025-01-15 05:00:00+00:00,4544570000,Calibration,0,4343217229.12179,4895428055.659619,4554453299.129273,4653369369.601674,4829356387.669004,5369944472.484094,5187986472.034678,4532406609.241527,4643667882.897325,4241547324.1028504,4265291103.44503,4590914160.366704,3310793569.9734707,4531943798.0050535,4544228226.282948,4260654902.632085,3626862370.210461,4049415952.858353,4463172289.153363,4894236328.133026,4403465511.841845,4620520926.96585,5314845050.140615,4448405861.132422,4773634989.370621,4644266944.4917345,4686802712.304911,4893765240.231954,4522221377.34193,5708256332.001537,4715496249.094881,4358035102.035957,4251057944.4769907,4465249359.905504,4832665508.527474,5321342383.245526,4724156150.561922,4831023179.674347,5103430489.524763,4761156578.188325,3593486377.3621817,4698653281.403805,4429072029.290168,4831127029.595407,5331007967.010201,4149192182.554164,4497235109.972668,4690236160.390442,4178074327.2029734,5202619783.329264,4823793873.258443,4959766460.776265,4864047441.566612,4836626509.671126,5568910900.979883,4174363595.264484,4486647019.107238,5333511801.404724,4637088799.942142,4594267736.217988,4985768999.23706,4077960060.9603267,3905931385.0976825,5147755832.603905,3969175728.404127,4437714009.934633,4674865223.610727,4836566780.021171,4181903169.514595,3983455228.6875033,4347143859.208202,4374046893.155877,4022038914.61887,4859827486.019486,4183697693.3746634,4588776218.622975,4492222566.776195,4362486181.429733,4313997346.730552,5055729629.465914,4801057038.817803,5202356213.089006,4646321420.324816,4438756197.5887375,4527395753.311654,4947642011.327403,4505056849.610499,4244503979.267734,4831107438.680538,5275395624.459791,4472307181.994246,5041678587.541776,5000397908.510228,4435012712.975916,4674497221.892236,5078666795.184732,4811529126.479053,5053527560.079589,4737229637.254212,4296632102.236226
2025-01-16 05:00:00+00:00,4285810000,Calibration,0,4470189545.353779,4923171424.10499,4858987907.418249,4660469250.86007,3735631377.446542,4478063173.595777,4917749388.49267,4403367547.518735,4030906241.7071304,4113118583.7685194,4599848188.391516,4593119591.314201,4424453161.598118,4901626671.4264,4467080072.343446,4745158187.670108,4629908565.318957,4701198123.461678,4099687289.2440743,4858308090.319627,5736119002.795509,4413529044.365944,4293171233.7581635,4571889975.9063635,3934948753.4488897,4739679030.9671545,4924149775.5992775,4434716800.989159,4316932256.8464,4852787777.338082,4346211743.559768,4793151108.427747,4414914023.564969,5297323367.689849,4426966572.318305,4363609917.781861,3660368328.5662346,3928053246.1297765,4585771293.044145,3554612341.6940746,4082786363.3709493,4933538900.964881,4276834558.255566,4549932010.110912,4818265890.684348,4882607306.25623,5026908407.102662,4578046173.215981,3541137998.1341944,5304285547.32563,4981787497.848859,4352339700.844486,4841886170.072203,4464029179.334476,3831843142.6218414,4805854942.66411,3964213080.8466125,4376254233.935535,4338673926.025078,4538739783.880372,4012294599.275194,4243575720.274501,4011367630.1058874,5027497275.302045,5219732304.611836,4903481887.471584,4185044582.4204073,4594123451.5262575,4805483166.816056,4893671631.981622,4411014134.442787,5057617543.226788,3908476671.068523,4548824410.581618,4265412058.4280143,3939826440.36027,5170691821.5640745,4761463764.560522,4402364208.386834,4309519643.792881,4379552659.095863,5227833767.116568,5162525921.768063,4946584399.326406,4323881148.239484,4161236870.224164,4531802262.230627,4403885156.340767,4314821612.292898,4333707075.208282,3895025112.96216,5132460698.433332,3835367084.4235196,3685563550.3822904,3557229915.791383,4846323655.444275,4791941458.356173,5171053828.882012,3934303807.7840333,4227625120.1918135
2025-01-17 05:00:00+00:00,4366830000,Calibration,0,4421881666.3925085,4860353822.467247,5484733596.09022,3789943166.085013,3985686490.4843493,4088092286.376986,4210766624.423894,4533022368.302104,5018588869.796895,5412545328.297413,5044401198.074962,5432033416.940159,4444277141.895204,4468665790.707155,4832658332.659284,5428222112.152209,4204968355.9869366,4986505369.894821,4643526982.80146,4916683790.160103,4817236445.333175,4828580245.978946,4954878172.13213,4754078001.560175,5111740943.287367,4295734770.600811,3817677319.8526044,4735455387.3231945,4547680165.998282,4077743334.7386417,3603156206.924288,3961235910.737619,4397240633.623944,3941322127.686341,4689377925.079751,4249507350.460847,4312554045.411731,5046764605.487308,4674214576.923868,4430176030.657242,4280712809.627417,4416283789.675001,4503340419.03401,4375489545.606319,4219121432.163856,4046733189.713468,4370303092.230417,4153075990.3693123,4245184147.270955,4581366555.945923,4635467313.713703,4582446919.8574095,5100400919.224236,4475682728.79788,4772519782.43409,4895641181.998817,4305594740.33712,4485020169.771846,4326251202.415898,4672453539.300342,4356456391.766186,4897381766.2941065,3733186550.068091,4704982888.402989,5032805943.961725,4283178471.5168185,4101412658.4670105,3898533748.339203,4585520293.270452,4592506046.278748,3795076763.877814,4021666513.2883954,5114031065.439272,4509920422.974822,4192924945.271478,5000887166.710341,5477766363.665527,4130246871.374238,3921866280.3907228,4166382353.667438,4829652635.055115,3923736106.1022797,4429571561.919726,3386546041.5612645,4319882174.564046,5252867520.281074,3909515511.175324,4107228600.076907,4276366224.013102,3983873265.9734225,4126032642.078832,4221321448.704221,4752097022.482298,4548688951.048161,4612204449.650705,4374130362.678389,4481134306.868237,4591262314.896313,3929290812.728315,4487192644.903789
2025-01-21 05:00:00+00:00,4702920000,Calibration,0,5354754083.792486,5038052159.0547905,4527515772.273103,4541151821.673892,4222357292.9537673,4156961360.9449735,4162267519.0535345,4915768039.498151,5113878832.582141,4795150627.927539,4508584610.640469,4069901854.4462304,4577312599.464711,5036046166.8492365,5128697731.658178,4311547387.375513,5587555973.500597,5138295634.062032,4533463537.124055,5309605971.814626,5930854606.754283,3828713705.070876,4656702208.633129,5410528730.310013,5771629717.935457,5308675023.312943,4639914120.758676,4406939341.841445,4397671012.109647,4842765785.3256235,4807378544.463009,4496290869.328511,4718513870.017532,4859458127.867813,5598638622.743513,4877806106.451201,4997149818.970811,5100310545.723821,4187540248.64983,5064968340.2339,4681674942.361174,4866743222.429906,4914498408.496962,4045930062.757692,4512322288.995478,4503938592.81898,5643966069.621613,4259280066.3210773,5519192349.761725,4389359316.634698,5532673301.623816,4604113792.934313,4482932444.106004,4960374334.261599,4120090381.604217,5944153824.487759,4413047836.426248,5551741402.590835,5759408162.189803,4881266590.032109,5502900536.944705,4301373739.768661,4822853983.94426,5385981478.822757,4557706233.151824,5547798355.667402,5159119924.660525,5724151297.324377,5680236758.655598,4578175504.328452,5037624704.10293,4946389725.740341,4772681112.15537,5388005533.723536,4357419194.341793,3986440389.2043624,4960082710.730638,3931766281.282235,4297780267.599417,5365459765.612795,5035400902.596143,4313561656.989929,4621569297.775914,4610831694.595718,4087177457.171634,4394281941.739069,5184027851.87974,4846598155.842637,4170535967.7431626,5038912522.390614,5317731376.532436,4614209835.447206,5224417773.429974,5248160090.66378,4323831461.821599,5112666314.127975,4682259512.825316,4648093841.431591,4223184137.6998014,3825623959.9757047
2025-01-22 05:00:00+00:00,4323040000,Calibration,0,4391099234.627591,4738918706.566688,3695581848.0778995,4622268590.041205,4343362764.303104,4201168120.696464,4195232951.9288836,4232381306.286391,5113411234.729192,4617072336.007036,3258587606.103806,4778616979.638154,5021348859.818574,4145659468.5140767,4401538680.6112,4136662369.922886,4548967848.649436,5277623846.01708,5060114792.802281,4012014677.348218,4879698487.241439,4425316291.683635,4466722950.73847,3636735293.962386,4345132891.616448,4408572092.710716,4854063970.262243,4949271194.667744,4333623207.4597435,4138638955.2970376,4312678644.392,3516069991.525573,3975381402.270536,4274299713.8203764,4593052029.610409,4832015091.146739,3928988698.2189903,4949476129.7276945,4782004022.587131,4212390870.1141253,4072350859.097673,4241966230.7033515,4219131211.5215964,4081780286.46223,3905462624.311038,4662111569.5131235,4895200694.398694,4078317619.1592574,4395554128.64869,4048464148.420607,4672368746.321494,4031860884.1694374,4817344788.539677,4081598309.4496684,4145737252.6062784,4488569138.546242,3985100314.8858457,4000291560.3299723,3929772498.4723563,4182397467.4334126,3973142736.900017,4066198257.2307057,4665966030.474925,4358229498.752132,3945057171.627454,4329778843.837294,4440854902.555201,4487347754.604532,4698399834.810544,5254875144.837907,3869455192.399875,4793461463.448363,4126597371.4398274,3928834971.5904574,4627470155.892484,3646993973.5310683,4286173554.7621136,4748067159.447679,4598029284.75718,4418128999.764986,4009687413.6435537,4220580673.600275,4271717671.930562,3274802798.9508767,3907657351.260055,4343855121.269407,3906288446.228361,4709056274.065933,4753132855.312686,4114695849.3190107,3530707814.5541883,3887173202.337431,3875499194.816225,5295726107.9957,4717656463.551827,4922225155.362201,4717165907.363939,4494616322.874228,4503027650.653478,3296502002.0459294
2025-01-23 05:00:00+00:00,4432250000,Calibration,0,4686209206.365939,5063229603.183624,4493148502.0526705,3964577742.1598954,5318546436.894727,4950967741.386737,4170497298.7496037,4630501338.087995,4135009612.048201,4174640244.0386066,4346301640.911708,4974291548.877796,4130926867.7112474,4066337203.345306,4438575356.518657,4638159804.426449,4641899791.381967,4293387773.2917037,3957777227.287779,4398140205.833052,4642781186.936003,4401714813.218551,4481688418.631814,4280798650.515064,4764602516.116205,4225164397.1921234,4975243052.128583,4983143258.864441,4737529056.344044,4471818954.7277975,4822818113.506897,4989711692.911499,4243505564.544087,4479944175.370761,5103842536.368773,4456026168.362258,4799175391.108534,4225265508.466925,3254738266.2330565,4245861183.8457174,3377198420.2836366,4897058153.486654,4541873473.627642,4013417761.077351,4783074249.354308,4548917025.475087,4270559397.224631,4488836122.346341,3989930789.3574405,4450170106.84547,4295878446.827412,5139819312.138883,4305651193.639641,4905585607.266514,4517613429.710172,4861412323.970211,4432711694.804564,4902314488.522562,4953764408.901729,4507292959.395941,4563390761.605813,4565639902.71193,3961547166.9952736,4454924283.8071995,4624710995.441332,5090648895.825675,4288726418.8108873,4860988885.325577,4201697089.754495,3785988912.2087455,3875078705.830267,4706082100.618641,3878844814.403372,5315745079.891124,4481568176.492965,4484671149.42268,4374549133.42873,4331720460.440463,4585692600.269133,4223073402.776556,4311458463.756231,3548974789.8314857,5521038579.963057,4641312713.039113,5069794263.642598,3966623156.0611587,4419716082.972572,4000530812.1245537,4881513885.5749,4439285824.363392,4591979633.907055,4518345851.148619,4426030605.857819,4033042499.6820793,4862193187.437865,4510559653.235898,4451940552.971928,3355707474.4308896,4367145479.219258,4559980090.544226
2025-01-24 05:00:00+00:00,4214250000,Calibration,0,3946992689.6458707,4685515420.617616,5178492246.934771,4237388044.0578094,5035068082.805269,4064037488.1588664,4090393471.8261957,4766182825.521562,3960935038.924585,3795513771.5839133,4492579088.390653,3795826714.0491886,4434256904.68122,4065768517.9486427,3987832310.012318,4440271189.248705,4316735271.217675,4510622348.106023,4748909279.551988,4433118877.220547,4240619175.8105984,3771371202.2220554,4093551845.4600406,4293045083.5295568,4199590237.827146,4111593896.2138476,4268552685.732741,3562898247.3533845,4202861823.3334346,3610416592.9784045,3824891421.339132,4639768727.419263,3671846990.7244573,4071831120.178547,4155519647.3560505,3723467615.688242,4005791700.6129107,4157349205.248695,4459886206.776604,3946875706.150925,4275452359.099164,3841648103.3652835,3491959467.1600127,3841904499.9073586,3704832088.6354628,3376741606.6405897,3659144692.7788744,4604347659.338253,4535256919.198976,3692489380.0712914,4648873688.594204,3275217335.160418,3892347045.2211742,3673661768.1413903,4556886889.131883,3922724260.9886055,4829041267.716144,4034782611.103362,4117331108.6501822,3888632648.6999927,3036193330.7071424,4218175710.6239142,4222639212.896044,4601770554.40622,3520689485.3311667,4069689006.2015243,4324955382.385737,3389759096.8385787,4462474165.948563,4518158279.730615,3671784964.271878,4627455434.490812,4057625034.0636697,3586652600.4682455,4632050144.734025,3596116204.4218116,4456031021.817634,3676687810.4261994,3797076230.166098,3944578171.760798,3957921368.1093388,4124383663.5026994,4426068296.415073,4430299015.087728,4543111470.727251,4159092317.034355,4252620062.726599,3485736430.149394,3992595974.844838,4176194800.4322534,4167455587.4624467,4062109460.160011,4193243054.873167,4488597861.27558,4037706210.425086,3950478309.0880647,4778562691.931476,4210862441.138128,4603300897.826096,2976600022.3717813
2025-01-27 05:00:00+00:00,5198750000,Calibration,0,4910121857.213587,5496667232.437204,4746973219.730715,4461572723.109657,5491165364.024919,5941845423.579338,5800557872.596902,5670486092.487271,5281283285.625255,5720315739.126501,5439329797.368136,5266721821.557002,5345706283.24275,5321339756.264546,5604646695.808007,4872987727.22365,4646438463.170257,5107053152.870919,5104354445.713598,4889586691.735612,5142933237.541327,4778557226.147329,4967015232.663664,5559514246.281358,5435581951.020522,5038160871.181168,4384532321.503353,4606866854.873019,5397989868.000166,4949188017.701977,4937249066.5317135,4992985918.069474,5357998966.389833,5101901571.105507,4745145364.4467,4366504473.98075,5760628330.074837,5182129891.393562,5644089628.899893,4882683128.701044,5442439391.142948,4028050212.9350686,5506291641.691069,5178964399.730381,5721042179.09878,6063614818.976404,5134687690.979396,6099877435.295054,5797391681.6945095,4553267415.703805,5298017941.213062,5614382479.998331,5021413819.49748,4949428932.324452,4605801570.791005,5441265204.321287,4817874545.87095,4644321546.435774,5130359328.358342,5323495613.136904,4396913918.146205,4904090603.058725,5598128460.981962,5413514409.756859,4128346107.4808064,5198739284.5256,4927903448.678356,5564252925.1053295,5004340823.227443,5104278446.253496,6285002499.975857,5452794299.078492,4265038541.7873473,5565217086.76021,4720733178.85323,5792911748.860725,6291520442.803465,4772171144.326416,5223517003.03807,4781684663.632551,6134479799.494826,5773874064.845305,4679920887.638764,4464399126.839977,5460143206.274555,4611011705.766205,4683173777.519027,5187237084.72111,4697060874.897157,4742565923.709149,5119287350.546803,4255941268.5038013,5456275085.3522415,4796765700.597175,4703501214.719093,5796755939.901547,4770738059.829017,4621832220.691308,4699099544.185907,5062118704.451279
2025-01-28 05:00:00+00:00,4473640000,Calibration,0,4217806480.4001775,4334825745.064839,5131104348.671115,4614125392.470226,4629297020.621389,3768748980.359443,4206898323.482602,4791666526.609072,4693504642.856962,3813539107.8810062,4597265643.031036,4206752140.16553,4964640477.042093,4119439832.0313945,4652540860.276975,3159558414.93419,5124112417.412387,4952246784.034451,4540351684.799172,4406248487.936927,3642388625.687735,4313920822.571692,5001378612.095589,5375481925.185432,4355792271.7083235,4624154010.01649,4386496821.565539,3946964319.5376897,4599717369.124086,5207124063.23294,3756922489.7477784,4277148776.610708,4660270325.875844,4793390899.750179,4382989451.713747,3870090825.4888883,5008832010.66709,4524834982.582296,4217875694.0849886,4127797095.692691,5114696788.2068815,4616082271.257534,4488343094.503067,4566648566.524958,4991732495.988308,4174844516.962374,4916944261.797586,5024189871.645552,4454368635.065579,5333018224.956863,4234505206.9773936,4134934317.324909,4134262479.818272,4677905853.224777,4700952146.806739,4241024716.8156214,5139989176.801302,4409011567.503164,4927220380.020942,4311015372.865542,4477941331.243369,4755386987.894573,4407305780.714246,4084241071.1143403,4206001868.7405806,4948726590.42082,4436301963.188066,4251463496.926609,4944952318.463286,4754587706.689747,3536470219.730484,4597778537.890667,4245642195.9384704,3789033294.4979887,3646904506.882049,3889083854.3783283,5195792066.652277,5165334561.000979,4140839135.3832235,5299975481.796573,4713048746.456811,3774276654.3933334,4420889351.859606,3869314841.678197,4624296957.120928,4278832922.0367837,3541584555.3620467,4070015304.9560466,4487812415.848993,3693821825.912592,4466153525.172718,4120227614.3455486,3972746257.4941807,3911019819.669932,4473051524.450207,5310231831.799498,4064234064.9493403,4758575617.62282,3325154900.6953197,4242227111.9752655
